YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,PS,WS50M
2022,10,18,13,17.56,57.25,0.0,101.88,3.85
2022,10,18,14,17.25,58.19,0.0,101.85,4.96
2022,10,18,15,16.32,61.75,0.0,101.84,5.81
2022,10,18,16,13.94,74.94,0.0,101.83,6.8
2022,10,18,17,11.34,84.38,0.0,101.88,8.15
2022,10,18,18,10.87,86.38,0.0,101.9,8.67
2022,10,18,19,10.65,88.88,0.0,101.89,8.66
2022,10,18,20,10.8,90.25,0.0,101.84,8.57
2022,10,18,21,11.02,90.62,0.0,101.8,8.52
2022,10,18,22,11.05,91.25,0.0,101.76,8.64
2022,10,18,23,10.98,92.5,0.0,101.7,8.73
2022,10,19,0,10.83,94.44,0.0,101.69,8.65
2022,10,19,1,10.37,98.31,0.01,101.66,8.61
2022,10,19,2,10.28,100.0,0.06,101.63,8.75
2022,10,19,3,10.55,99.19,0.22,101.63,8.99
2022,10,19,4,10.82,97.81,0.51,101.59,9.18
2022,10,19,5,11.07,96.44,0.57,101.53,9.46
2022,10,19,6,11.2,95.38,0.27,101.48,9.79
2022,10,19,7,11.43,94.06,0.05,101.42,10.04
2022,10,19,8,12.14,90.81,0.0,101.38,10.04
2022,10,19,9,13.25,84.69,0.0,101.33,11.35
2022,10,19,10,14.28,77.5,0.0,101.28,12.18
2022,10,19,11,15.03,73.44,0.0,101.19,12.55
2022,10,19,12,15.37,72.5,0.0,101.07,12.54
2022,10,19,13,15.8,72.19,0.0,100.93,12.6
2022,10,19,14,16.05,73.25,0.0,100.83,12.45
2022,10,19,15,15.65,76.44,0.0,100.73,11.95
2022,10,19,16,14.51,82.38,0.0,100.66,11.49
2022,10,19,17,13.47,88.0,0.04,100.61,11.19
2022,10,19,18,13.35,90.19,0.25,100.54,11.07
2022,10,19,19,13.58,91.56,1.02,100.46,11.04
2022,10,19,20,13.82,92.69,1.9,100.37,11.14
2022,10,19,21,14.05,93.88,1.71,100.3,10.95
2022,10,19,22,14.18,95.44,0.52,100.25,10.06
2022,10,19,23,14.16,96.62,0.12,100.17,8.52
2022,10,20,0,14.18,97.5,0.11,100.1,7.95
2022,10,20,1,13.98,98.88,0.1,100.05,7.13
2022,10,20,2,13.88,98.69,0.12,99.98,6.83
2022,10,20,3,14.21,97.94,0.67,99.94,6.73
2022,10,20,4,14.77,97.44,3.38,99.92,6.92
2022,10,20,5,14.87,97.25,3.96,99.88,7.39
2022,10,20,6,14.62,96.94,1.21,99.85,7.5
2022,10,20,7,14.13,97.12,0.16,99.83,6.72
2022,10,20,8,14.47,95.69,0.03,99.83,5.08
2022,10,20,9,15.4,90.25,0.02,99.83,4.62
2022,10,20,10,16.39,82.88,0.05,99.83,4.99
2022,10,20,11,17.29,76.19,0.07,99.81,5.46
2022,10,20,12,17.9,71.94,0.07,99.75,6.05
2022,10,20,13,18.08,71.0,0.07,99.64,6.56
2022,10,20,14,17.87,72.31,0.03,99.6,6.69
2022,10,20,15,17.09,76.38,0.02,99.55,6.27
2022,10,20,16,15.4,85.81,0.0,99.55,5.96
2022,10,20,17,12.66,96.56,0.0,99.6,6.19
2022,10,20,18,11.55,100.0,0.0,99.67,6.05
2022,10,20,19,10.58,100.0,0.0,99.69,5.31
2022,10,20,20,10.12,100.0,0.0,99.67,4.04
2022,10,20,21,9.94,100.0,0.01,99.64,2.95
2022,10,20,22,9.65,100.0,0.01,99.61,3.37
2022,10,20,23,9.49,100.0,0.03,99.54,4.75
2022,10,21,0,9.76,100.0,0.02,99.49,6.05
2022,10,21,1,10.31,100.0,0.03,99.42,7.07
2022,10,21,2,11.07,100.0,0.03,99.37,7.96
2022,10,21,3,11.58,100.0,0.03,99.31,8.35
2022,10,21,4,11.87,100.0,0.05,99.24,8.36
2022,10,21,5,12.19,100.0,0.11,99.23,8.41
2022,10,21,6,13.02,100.0,0.15,99.23,8.54
2022,10,21,7,14.08,97.19,0.17,99.24,8.73
2022,10,21,8,15.23,95.0,0.12,99.28,8.32
2022,10,21,9,16.42,92.06,0.17,99.29,8.26
2022,10,21,10,17.23,86.0,0.29,99.31,10.69
2022,10,21,11,17.49,81.56,0.33,99.3,12.01
2022,10,21,12,17.61,78.75,0.32,99.28,12.67
2022,10,21,13,17.68,77.44,0.31,99.26,12.79
2022,10,21,14,17.65,76.5,0.24,99.24,12.99
2022,10,21,15,17.23,77.19,0.17,99.21,13.15
2022,10,21,16,16.53,80.44,0.15,99.23,13.39
2022,10,21,17,15.87,83.94,0.24,99.24,13.5
2022,10,21,18,15.58,86.19,0.33,99.25,13.6
2022,10,21,19,15.51,87.44,0.4,99.25,13.66
2022,10,21,20,15.39,88.94,0.69,99.26,13.47
2022,10,21,21,15.22,91.19,1.08,99.25,13.2
2022,10,21,22,15.01,92.75,0.76,99.27,12.55
2022,10,21,23,14.76,94.19,0.16,99.34,11.27
2022,10,22,0,14.54,95.06,0.05,99.37,10.03
2022,10,22,1,14.32,95.31,0.05,99.45,9.24
2022,10,22,2,13.93,95.25,0.05,99.55,8.88
2022,10,22,3,13.43,94.88,0.04,99.65,8.85
2022,10,22,4,12.85,94.38,0.03,99.74,8.89
2022,10,22,5,12.21,94.31,0.01,99.83,8.79
2022,10,22,6,11.53,95.38,0.0,99.93,8.23
2022,10,22,7,11.31,96.06,0.0,100.01,7.22
2022,10,22,8,12.39,93.25,0.0,100.07,5.98
2022,10,22,9,13.84,88.69,0.0,100.13,5.51
2022,10,22,10,15.58,78.19,0.01,100.17,7.06
2022,10,22,11,16.75,71.88,0.02,100.2,7.43
2022,10,22,12,17.53,70.19,0.05,100.2,7.46
2022,10,22,13,17.58,72.12,0.06,100.17,7.39
2022,10,22,14,17.08,77.06,0.1,100.16,6.84
2022,10,22,15,16.17,85.19,0.19,100.15,6.33
2022,10,22,16,14.89,93.38,0.17,100.17,6.55
2022,10,22,17,14.05,97.56,0.11,100.21,7.1
2022,10,22,18,13.94,98.44,0.11,100.23,7.04
2022,10,22,19,13.81,99.0,0.2,100.25,6.85
2022,10,22,20,13.58,99.62,0.19,100.27,6.57
2022,10,22,21,13.28,100.0,0.05,100.23,6.26
2022,10,22,22,13.13,100.0,0.01,100.17,6.46
2022,10,22,23,13.41,98.94,0.01,100.11,6.9
2022,10,23,0,13.73,97.75,0.02,100.06,7.41
2022,10,23,1,13.9,97.56,0.02,99.98,7.89
2022,10,23,2,13.95,97.56,0.03,99.88,8.1
2022,10,23,3,14.04,97.19,0.04,99.75,8.45
2022,10,23,4,14.26,96.31,1.38,99.65,8.87
2022,10,23,5,14.58,95.56,5.97,99.59,9.24
2022,10,23,6,14.64,96.31,8.53,99.47,9.46
2022,10,23,7,14.93,96.25,5.56,99.38,9.83
2022,10,23,8,15.44,95.44,1.06,99.34,10.23
2022,10,23,9,16.05,94.81,0.2,99.3,9.08
2022,10,23,10,17.02,91.75,0.19,99.24,8.92
2022,10,23,11,17.92,86.31,0.19,99.2,8.91
2022,10,23,12,18.56,81.0,0.16,99.12,8.68
2022,10,23,13,18.67,77.5,0.09,99.05,8.55
2022,10,23,14,18.12,78.31,0.09,98.96,8.0
2022,10,23,15,17.06,84.31,0.11,98.92,7.88
2022,10,23,16,15.94,89.88,0.13,98.86,8.62
2022,10,23,17,14.97,92.56,0.19,98.88,9.17
2022,10,23,18,14.66,90.31,0.16,98.87,9.61
2022,10,23,19,14.58,87.88,0.23,98.86,10.3
2022,10,23,20,14.56,87.25,0.42,98.81,11.47
2022,10,23,21,14.24,89.0,0.59,98.76,11.98
2022,10,23,22,14.01,90.0,0.59,98.7,12.95
2022,10,23,23,13.9,91.62,0.61,98.62,12.75
2022,10,24,0,13.89,92.12,0.61,98.56,12.32
2022,10,24,1,13.72,92.81,0.5,98.57,11.76
2022,10,24,2,13.28,94.0,0.21,98.62,11.36
2022,10,24,3,12.81,95.44,0.08,98.71,10.65
2022,10,24,4,12.49,95.44,0.05,98.82,10.54
2022,10,24,5,12.1,95.5,0.03,98.98,10.38
2022,10,24,6,11.75,95.69,0.02,99.13,9.95
2022,10,24,7,11.65,95.38,0.02,99.24,9.34
2022,10,24,8,12.41,93.31,0.02,99.37,8.65
2022,10,24,9,13.62,88.88,0.04,99.42,9.61
2022,10,24,10,14.94,80.81,0.04,99.5,10.49
2022,10,24,11,16.08,72.56,0.02,99.54,10.29
2022,10,24,12,16.78,67.44,0.02,99.56,9.48
2022,10,24,13,16.83,68.5,0.14,99.55,8.76
2022,10,24,14,16.44,75.0,0.3,99.53,8.22
2022,10,24,15,15.81,83.44,0.39,99.51,7.77
2022,10,24,16,14.75,89.31,0.34,99.57,8.39
2022,10,24,17,13.55,93.88,0.18,99.67,8.87
2022,10,24,18,12.88,96.31,0.05,99.76,8.69
2022,10,24,19,12.42,97.38,0.02,99.84,8.5
2022,10,24,20,12.01,98.06,0.04,99.93,8.06
2022,10,24,21,11.61,98.75,0.05,99.98,8.02
2022,10,24,22,11.3,99.25,0.04,100.02,8.02
2022,10,24,23,11.04,99.56,0.03,100.05,7.95
2022,10,25,0,10.76,99.94,0.02,100.09,7.87
2022,10,25,1,10.53,100.0,0.02,100.13,7.86
2022,10,25,2,10.43,99.94,0.01,100.17,7.91
2022,10,25,3,10.12,100.0,0.01,100.21,7.65
2022,10,25,4,9.74,100.0,0.02,100.21,7.26
2022,10,25,5,9.43,100.0,0.03,100.23,6.96
2022,10,25,6,9.51,100.0,0.02,100.26,6.82
2022,10,25,7,10.52,99.62,0.02,100.31,6.69
2022,10,25,8,12.67,95.81,0.04,100.36,6.08
2022,10,25,9,14.27,92.0,0.06,100.38,6.07
2022,10,25,10,15.5,84.75,0.07,100.4,7.04
2022,10,25,11,16.29,77.88,0.09,100.4,7.15
2022,10,25,12,16.73,74.5,0.1,100.35,7.31
2022,10,25,13,16.77,74.12,0.06,100.3,7.42
2022,10,25,14,16.52,75.38,0.03,100.24,7.04
2022,10,25,15,15.88,79.69,0.01,100.18,6.16
2022,10,25,16,14.04,90.12,0.0,100.12,6.44
2022,10,25,17,13.05,94.5,0.06,100.11,7.91
2022,10,25,18,13.7,93.19,0.26,100.1,8.59
2022,10,25,19,13.98,94.31,0.44,100.05,8.36
2022,10,25,20,14.19,95.56,0.38,99.99,8.7
2022,10,25,21,14.51,95.5,0.29,99.95,9.6
2022,10,25,22,14.5,96.19,0.14,99.88,9.11
2022,10,25,23,14.23,97.44,0.05,99.85,8.89
2022,10,26,0,14.13,97.81,0.04,99.8,9.34
2022,10,26,1,14.25,97.5,0.06,99.78,9.26
2022,10,26,2,14.56,97.0,0.11,99.75,9.16
2022,10,26,3,14.81,96.69,0.04,99.72,9.1
2022,10,26,4,14.77,97.0,0.05,99.73,9.23
2022,10,26,5,14.67,97.25,0.05,99.78,9.4
2022,10,26,6,14.59,96.94,0.03,99.83,9.7
2022,10,26,7,14.73,96.0,0.01,99.94,10.21
2022,10,26,8,15.46,94.44,0.04,100.01,10.09
2022,10,26,9,16.62,92.0,0.17,100.06,10.88
2022,10,26,10,17.76,86.31,0.21,100.1,12.73
2022,10,26,11,18.33,79.81,0.1,100.19,13.62
2022,10,26,12,18.64,75.25,0.04,100.26,13.41
2022,10,26,13,18.76,72.75,0.01,100.28,12.87
2022,10,26,14,18.48,73.62,0.01,100.34,12.15
2022,10,26,15,17.72,77.88,0.01,100.38,11.11
2022,10,26,16,16.34,86.38,0.01,100.47,10.01
2022,10,26,17,14.91,94.94,0.02,100.56,9.14
2022,10,26,18,13.98,100.0,0.03,100.64,8.14
2022,10,26,19,13.37,100.0,0.03,100.69,8.04
2022,10,26,20,13.09,100.0,0.03,100.72,7.95
2022,10,26,21,13.08,100.0,0.02,100.76,7.73
2022,10,26,22,13.23,100.0,0.02,100.75,7.56
2022,10,26,23,13.29,100.0,0.02,100.74,7.73
2022,10,27,0,13.38,100.0,0.03,100.72,7.95
2022,10,27,1,13.54,100.0,0.03,100.7,8.09
2022,10,27,2,13.86,100.0,0.02,100.65,8.17
2022,10,27,3,14.05,99.5,0.03,100.6,8.1
2022,10,27,4,13.97,99.06,0.03,100.57,8.17
2022,10,27,5,14.06,98.25,0.03,100.5,8.38
2022,10,27,6,14.44,96.88,0.02,100.46,9.13
2022,10,27,7,14.9,95.69,0.04,100.41,9.56
2022,10,27,8,15.42,95.31,0.02,100.38,9.49
2022,10,27,9,16.12,94.44,0.02,100.38,9.6
2022,10,27,10,17.61,89.81,0.04,100.41,11.29
2022,10,27,11,18.78,84.06,0.03,100.45,11.76
2022,10,27,12,19.43,79.25,0.0,100.48,11.12
2022,10,27,13,19.75,77.25,0.0,100.48,9.95
2022,10,27,14,19.7,77.88,0.0,100.49,8.85
2022,10,27,15,19.09,81.69,0.01,100.46,7.71
2022,10,27,16,17.47,90.25,0.0,100.49,7.24
2022,10,27,17,15.69,99.0,0.0,100.51,7.41
2022,10,27,18,15.36,100.0,0.05,100.52,7.67
2022,10,27,19,15.26,100.0,0.1,100.5,7.69
2022,10,27,20,15.24,100.0,0.08,100.49,7.58
2022,10,27,21,14.75,100.0,0.02,100.46,7.46
2022,10,27,22,14.45,100.0,0.02,100.45,7.46
2022,10,27,23,14.45,100.0,0.02,100.43,7.43
2022,10,28,0,14.41,100.0,0.02,100.44,7.26
2022,10,28,1,14.51,100.0,0.01,100.42,7.11
2022,10,28,2,14.44,100.0,0.01,100.39,7.17
2022,10,28,3,14.69,100.0,0.01,100.31,7.54
2022,10,28,4,15.05,98.19,0.01,100.25,8.43
2022,10,28,5,15.23,96.69,0.01,100.19,9.4
2022,10,28,6,15.33,96.19,0.04,100.17,9.36
2022,10,28,7,15.48,96.06,0.01,100.23,8.98
2022,10,28,8,16.15,95.25,0.02,100.29,8.76
2022,10,28,9,16.87,93.69,0.04,100.39,9.01
2022,10,28,10,17.24,89.62,0.04,100.46,10.64
2022,10,28,11,17.59,80.62,0.01,100.57,10.84
2022,10,28,12,17.84,70.0,0.0,100.65,9.8
2022,10,28,13,17.62,63.69,0.0,100.7,8.5
2022,10,28,14,17.1,63.0,0.0,100.78,7.27
2022,10,28,15,16.01,69.75,0.0,100.85,6.22
2022,10,28,16,13.23,85.5,0.0,100.89,5.81
2022,10,28,17,11.37,92.06,0.0,100.95,5.81
2022,10,28,18,10.9,97.31,0.0,100.99,5.84
2022,10,28,19,10.55,100.0,0.0,101.01,5.76
2022,10,28,20,10.62,100.0,0.01,101.01,5.85
2022,10,28,21,10.55,100.0,0.01,101.03,5.26
2022,10,28,22,9.91,100.0,0.02,101.04,4.52
2022,10,28,23,9.73,100.0,0.02,101.0,4.25
2022,10,29,0,10.21,100.0,0.02,100.95,5.0
2022,10,29,1,11.1,100.0,0.03,100.89,6.13
2022,10,29,2,11.76,100.0,0.13,100.82,7.32
2022,10,29,3,12.65,99.69,0.51,100.71,7.89
2022,10,29,4,13.33,97.94,0.74,100.62,8.2
2022,10,29,5,13.8,97.56,0.28,100.53,8.15
2022,10,29,6,14.22,97.12,0.03,100.42,8.62
2022,10,29,7,14.34,97.81,0.02,100.39,8.29
2022,10,29,8,15.31,95.06,0.11,100.39,8.01
2022,10,29,9,15.87,95.12,0.44,100.4,7.44
2022,10,29,10,16.42,95.0,0.41,100.43,7.04
2022,10,29,11,17.21,93.62,0.08,100.4,6.18
2022,10,29,12,18.38,89.94,0.0,100.37,6.64
2022,10,29,13,19.58,83.62,0.01,100.33,7.16
2022,10,29,14,19.99,80.81,0.02,100.32,6.74
2022,10,29,15,19.22,85.25,0.01,100.3,6.21
2022,10,29,16,17.13,93.88,0.02,100.3,6.93
2022,10,29,17,16.22,97.75,0.03,100.32,7.8
2022,10,29,18,16.09,98.19,0.03,100.37,7.98
2022,10,29,19,15.41,100.0,0.02,100.44,7.72
2022,10,29,20,14.57,100.0,0.01,100.5,7.67
2022,10,29,21,14.07,100.0,0.01,100.52,7.81
2022,10,29,22,13.77,100.0,0.01,100.56,7.85
2022,10,29,23,13.3,100.0,0.02,100.57,7.88
2022,10,30,0,12.97,100.0,0.02,100.57,8.04
2022,10,30,1,12.8,100.0,0.02,100.56,8.13
2022,10,30,2,12.91,100.0,0.02,100.54,8.13
2022,10,30,3,13.4,99.44,0.02,100.51,7.85
2022,10,30,4,13.51,98.62,0.01,100.48,7.64
2022,10,30,5,12.94,99.56,0.01,100.46,7.98
2022,10,30,6,13.42,97.56,0.03,100.47,8.3
2022,10,30,7,13.68,95.5,0.15,100.49,8.85
2022,10,30,8,13.78,93.81,0.31,100.51,8.72
2022,10,30,9,13.62,91.19,0.14,100.52,8.53
2022,10,30,10,13.67,89.81,0.01,100.53,8.07
2022,10,30,11,13.97,88.38,0.0,100.52,8.09
2022,10,30,12,14.26,86.06,0.0,100.52,8.38
2022,10,30,13,14.55,84.12,0.02,100.53,9.28
2022,10,30,14,15.36,79.81,0.01,100.52,10.34
2022,10,30,15,15.24,80.5,0.02,100.51,10.35
2022,10,30,16,14.09,87.38,0.02,100.57,10.05
2022,10,30,17,13.04,94.31,0.01,100.64,9.34
2022,10,30,18,12.18,100.0,0.01,100.67,8.44
2022,10,30,19,11.62,100.0,0.01,100.68,8.25
2022,10,30,20,11.28,100.0,0.01,100.71,8.17
2022,10,30,21,11.1,100.0,0.02,100.75,8.08
2022,10,30,22,11.12,100.0,0.02,100.8,7.86
2022,10,30,23,11.17,100.0,0.02,100.8,7.71
2022,10,31,0,11.45,100.0,0.02,100.8,7.61
2022,10,31,1,11.71,100.0,0.02,100.8,7.56
2022,10,31,2,11.79,99.69,0.01,100.78,7.65
2022,10,31,3,11.58,100.0,0.01,100.77,7.64
2022,10,31,4,11.1,100.0,0.01,100.69,7.61
2022,10,31,5,10.65,100.0,0.01,100.64,7.67
2022,10,31,6,10.26,100.0,0.01,100.62,7.79
2022,10,31,7,10.69,100.0,0.01,100.62,7.82
2022,10,31,8,12.83,95.62,0.01,100.6,6.96
2022,10,31,9,14.22,91.88,0.01,100.59,6.7
2022,10,31,10,15.24,84.44,0.0,100.56,7.41
2022,10,31,11,15.98,77.38,0.0,100.47,6.94
2022,10,31,12,16.43,73.06,0.0,100.29,6.68
2022,10,31,13,16.52,72.31,0.0,100.2,7.12
2022,10,31,14,16.18,75.69,0.11,100.08,7.54
2022,10,31,15,15.13,84.75,0.51,99.92,8.13
2022,10,31,16,14.4,91.75,0.58,99.74,9.8
2022,10,31,17,14.62,93.19,0.24,99.6,11.25
2022,10,31,18,15.08,94.25,0.56,99.52,11.32
2022,10,31,19,15.19,95.06,0.91,99.45,10.46
2022,10,31,20,14.73,92.56,0.43,99.4,10.7
2022,10,31,21,13.64,90.62,0.02,99.38,10.28
2022,10,31,22,12.64,92.62,0.02,99.27,9.54
2022,10,31,23,12.54,94.38,0.18,99.16,10.0
2022,11,1,0,13.32,94.75,0.45,99.06,11.27
2022,11,1,1,13.31,93.5,0.46,99.02,12.68
2022,11,1,2,12.03,92.62,0.06,99.11,15.4
2022,11,1,3,11.16,90.06,0.02,99.31,16.95
2022,11,1,4,10.43,86.0,0.0,99.53,16.39
2022,11,1,5,9.92,88.12,0.0,99.64,13.95
2022,11,1,6,10.48,91.5,0.02,99.71,13.0
2022,11,1,7,11.99,90.19,0.04,99.74,14.05
2022,11,1,8,13.36,86.31,0.08,99.78,15.34
2022,11,1,9,14.01,83.69,0.17,99.79,16.56
2022,11,1,10,14.41,82.75,0.28,99.82,16.82
2022,11,1,11,14.8,81.0,0.3,99.84,16.37
2022,11,1,12,15.22,76.62,0.23,99.87,16.12
2022,11,1,13,15.4,70.75,0.09,99.86,15.44
2022,11,1,14,15.05,66.56,0.01,99.86,14.5
2022,11,1,15,14.17,67.94,0.01,99.86,13.02
2022,11,1,16,12.81,75.12,0.05,99.87,12.11
2022,11,1,17,12.02,80.56,0.12,99.88,12.53
2022,11,1,18,11.65,82.81,0.17,99.91,13.15
2022,11,1,19,11.28,84.06,0.18,99.89,13.33
2022,11,1,20,11.08,83.0,0.14,99.92,13.9
2022,11,1,21,10.75,81.69,0.05,99.96,14.94
2022,11,1,22,10.15,83.5,0.01,100.0,15.35
2022,11,1,23,9.74,84.88,0.01,100.1,15.52
2022,11,2,0,9.47,85.31,0.02,100.22,15.2
2022,11,2,1,9.11,86.19,0.0,100.35,13.83
2022,11,2,2,8.45,89.44,0.0,100.48,11.67
2022,11,2,3,7.63,94.19,0.0,100.57,9.48
2022,11,2,4,7.12,97.69,0.0,100.66,8.69
2022,11,2,5,6.92,99.94,0.0,100.72,8.32
2022,11,2,6,6.95,100.0,0.0,100.73,8.23
2022,11,2,7,7.4,99.19,0.0,100.76,8.16
2022,11,2,8,9.59,89.31,0.0,100.78,7.9
2022,11,2,9,11.77,81.06,0.0,100.78,7.62
2022,11,2,10,13.6,71.44,0.01,100.72,11.28
2022,11,2,11,13.91,69.19,0.02,100.66,12.8
2022,11,2,12,13.84,70.12,0.03,100.61,13.92
2022,11,2,13,13.9,68.56,0.02,100.49,14.93
2022,11,2,14,13.66,68.25,0.0,100.38,15.18
2022,11,2,15,13.19,72.25,0.0,100.27,14.76
2022,11,2,16,12.89,76.75,0.01,100.18,15.17
2022,11,2,17,13.01,80.31,0.03,100.08,15.85
2022,11,2,18,13.37,81.62,0.03,100.02,16.28
2022,11,2,19,13.7,80.25,0.03,99.94,16.37
2022,11,2,20,13.84,80.75,0.09,99.91,16.18
2022,11,2,21,13.57,85.25,0.19,99.87,15.68
2022,11,2,22,13.23,88.31,0.32,99.84,14.74
2022,11,2,23,12.8,89.75,0.25,99.81,12.92
2022,11,3,0,12.33,91.81,0.4,99.73,10.64
2022,11,3,1,12.01,93.75,0.65,99.66,9.09
2022,11,3,2,12.01,94.5,1.14,99.56,8.71
2022,11,3,3,12.19,94.62,2.39,99.43,8.88
2022,11,3,4,12.32,94.81,4.35,99.37,9.63
2022,11,3,5,12.31,94.44,3.05,99.29,10.4
2022,11,3,6,12.01,94.5,2.53,99.24,9.88
2022,11,3,7,11.65,94.5,2.83,99.17,8.66
2022,11,3,8,11.48,94.69,2.65,99.12,6.9
2022,11,3,9,11.27,94.44,1.48,99.06,5.06
2022,11,3,10,11.09,91.5,0.7,99.06,4.58
2022,11,3,11,10.87,86.88,0.05,99.06,4.84
2022,11,3,12,11.06,81.5,0.0,99.05,5.1
2022,11,3,13,11.7,75.0,0.0,99.05,5.19
2022,11,3,14,11.78,71.75,0.0,99.02,4.89
2022,11,3,15,10.97,78.69,0.0,99.04,4.18
2022,11,3,16,9.02,90.31,0.0,99.04,3.94
2022,11,3,17,7.54,93.88,0.0,99.07,4.47
2022,11,3,18,6.95,98.06,0.0,99.06,4.73
2022,11,3,19,6.74,100.0,0.03,99.01,4.58
2022,11,3,20,7.05,100.0,0.33,98.96,4.79
2022,11,3,21,7.74,100.0,1.24,98.9,5.86
2022,11,3,22,8.38,98.44,2.47,98.85,6.74
2022,11,3,23,8.87,95.81,3.52,98.82,6.66
2022,11,4,0,8.75,96.19,4.14,98.85,6.43
2022,11,4,1,8.41,97.06,4.17,98.9,7.44
2022,11,4,2,8.08,96.69,4.1,99.02,9.47
2022,11,4,3,7.7,96.0,3.58,99.17,11.12
2022,11,4,4,7.39,95.5,2.07,99.34,11.63
2022,11,4,5,7.23,96.12,0.61,99.5,10.14
2022,11,4,6,6.93,96.94,0.05,99.65,8.04
2022,11,4,7,6.43,97.62,0.01,99.82,7.48
2022,11,4,8,6.29,96.25,0.01,100.02,8.16
2022,11,4,9,6.52,94.06,0.01,100.14,8.42
2022,11,4,10,7.59,88.12,0.0,100.24,8.51
2022,11,4,11,9.44,78.0,0.0,100.3,8.41
2022,11,4,12,10.93,68.88,0.0,100.32,8.31
2022,11,4,13,11.58,64.81,0.0,100.33,7.72
2022,11,4,14,11.58,65.62,0.0,100.37,7.21
2022,11,4,15,10.67,73.88,0.01,100.44,6.7
2022,11,4,16,8.48,88.25,0.02,100.5,6.7
2022,11,4,17,7.41,93.38,0.01,100.58,6.81
2022,11,4,18,6.55,97.69,0.0,100.64,6.58
2022,11,4,19,5.73,100.0,0.0,100.66,6.67
2022,11,4,20,5.38,100.0,0.0,100.72,7.44
2022,11,4,21,4.87,100.0,0.0,100.75,7.32
2022,11,4,22,4.17,100.0,0.0,100.73,6.87
2022,11,4,23,3.56,100.0,0.0,100.74,6.31
2022,11,5,0,3.14,100.0,0.0,100.73,5.75
2022,11,5,1,3.23,100.0,0.0,100.74,5.38
2022,11,5,2,3.18,100.0,0.0,100.74,5.12
2022,11,5,3,3.27,100.0,0.0,100.71,5.02
2022,11,5,4,3.92,100.0,0.0,100.69,4.98
2022,11,5,5,4.62,100.0,0.0,100.68,5.1
2022,11,5,6,5.16,99.25,0.06,100.62,5.49
2022,11,5,7,5.74,98.44,0.24,100.63,5.82
2022,11,5,8,6.89,96.31,0.4,100.6,6.08
2022,11,5,9,8.34,94.56,0.42,100.59,6.27
2022,11,5,10,9.73,93.69,0.58,100.54,6.83
2022,11,5,11,10.94,93.25,1.0,100.47,7.72
2022,11,5,12,11.73,92.38,1.45,100.42,8.96
2022,11,5,13,11.89,92.19,1.29,100.33,9.95
2022,11,5,14,11.76,93.19,0.57,100.25,10.56
2022,11,5,15,11.68,94.19,0.39,100.17,11.24
2022,11,5,16,11.66,94.62,0.29,100.15,11.67
2022,11,5,17,11.8,95.38,0.14,100.16,11.72
2022,11,5,18,12.06,95.62,0.15,100.16,11.4
2022,11,5,19,12.26,96.06,0.13,100.16,10.94
2022,11,5,20,12.39,96.25,0.13,100.15,10.45
2022,11,5,21,12.47,96.38,0.14,100.12,10.14
2022,11,5,22,12.51,96.56,0.15,100.07,9.71
2022,11,5,23,12.59,96.5,0.15,100.01,9.53
2022,11,6,0,12.65,96.5,0.19,99.9,9.46
2022,11,6,1,12.87,95.94,0.4,99.88,10.32
2022,11,6,2,13.01,95.94,0.68,99.77,10.39
2022,11,6,3,13.1,95.69,1.1,99.65,10.84
2022,11,6,4,13.13,95.62,1.73,99.56,11.37
2022,11,6,5,13.16,95.0,2.27,99.43,12.6
2022,11,6,6,13.11,94.81,3.54,99.38,13.15
2022,11,6,7,12.92,94.81,3.48,99.3,12.16
2022,11,6,8,12.87,94.62,1.55,99.32,10.37
2022,11,6,9,12.87,95.5,0.04,99.32,8.15
2022,11,6,10,13.19,94.12,0.05,99.31,7.75
2022,11,6,11,13.57,91.75,0.22,99.26,8.47
2022,11,6,12,14.26,87.94,0.42,99.16,10.0
2022,11,6,13,14.46,85.88,0.44,99.1,10.08
2022,11,6,14,13.92,86.81,0.36,99.07,10.39
2022,11,6,15,12.69,84.31,0.06,99.09,10.87
2022,11,6,16,11.38,88.69,0.01,99.09,9.37
2022,11,6,17,10.32,94.06,0.01,99.15,8.95
2022,11,6,18,9.93,96.0,0.02,99.21,9.26
2022,11,6,19,9.73,96.94,0.03,99.24,9.62
2022,11,6,20,9.66,96.94,0.03,99.27,9.73
2022,11,6,21,9.68,96.75,0.03,99.32,9.67
2022,11,6,22,9.56,97.31,0.04,99.36,9.69
2022,11,6,23,9.71,95.75,0.03,99.4,10.51
2022,11,7,0,10.0,94.31,0.03,99.41,10.67
2022,11,7,1,10.24,94.69,0.08,99.45,10.09
2022,11,7,2,10.37,95.38,0.18,99.46,9.85
2022,11,7,3,10.53,95.56,0.1,99.45,9.67
2022,11,7,4,10.78,95.56,0.16,99.43,9.61
2022,11,7,5,11.01,95.69,0.12,99.45,9.52
2022,11,7,6,11.14,95.88,0.07,99.47,9.51
2022,11,7,7,11.23,96.06,0.07,99.52,9.71
2022,11,7,8,11.95,95.06,0.13,99.54,9.8
2022,11,7,9,12.67,94.31,0.37,99.57,10.31
2022,11,7,10,13.1,93.75,0.5,99.6,10.68
2022,11,7,11,13.63,92.75,0.37,99.57,11.15
2022,11,7,12,14.08,91.81,0.39,99.52,11.4
2022,11,7,13,14.28,91.06,0.49,99.49,11.7
